index,seed,homeTeam,homeYear,homeFormation,homeStyle,awayTeam,awayYear,awayFormation,awayStyle,completed,steps,minute,homeGoals,awayGoals,auditStatus,goals,shots,onTarget,xg,passes,passOk,corners,fouls,yellow,red,tackles,tackleAttempts,interceptions,dribblesAttempted,dribblesCompleted,crosses,crossesOk,throughBalls,throughOk,offsides,saves,setPieceShots,setPieceGoals,openPlayGoals,penaltyGoals,directFreeKickGoals,crossedFreeKickGoals,cornerGoals,r12StatIdentityErrors,r12LegacyParityErrors,r12TransactionErrors,r12MaxFinalStep,r10MaxStationary,r10MaxOwnedStationary,p04OwnerWithoutContact,p04BoundaryClamps,invalid,outPlayer,outBall,maxBallStep,maxActiveStationary,canonicalOpenPlayGoals,canonicalPenaltyGoals,canonicalDirectFreeKickGoals,canonicalCrossedFreeKickGoals,canonicalCornerGoals
67,1400573,Espanha,1950,3-1-4-2,tiki,Peru,1978,4-1-2-1-2,direct,True,12002,90.30399999999176,0,1,CONSISTENT,1,22,8,2.912065083552311,189,164,4,11,2,0,12,40,3,22,15,15,7,16,12,1,7,2,0,0,0,0,0,0,0,0,0,0.3921114335606757,0.3,0.39999999999999997,0,9,0,0,0,53.40268757947286,0.13333333333333333,1,0,0,0,0
68,1408492,França,1982,5-2-3,press,Uruguai,2026,5-4-1,tiki,True,11667,90.00799999999192,1,1,CONSISTENT,2,15,5,2.339168994865251,198,169,7,3,0,0,3,7,4,0,0,15,5,9,9,0,3,1,0,0,0,0,0,0,0,0,0,0.41425266666666705,0.3,0.6666666666666666,0,0,0,0,0,53.43242178326054,0.13333333333333333,2,0,0,0,0
69,1416411,Escócia,1974,5-3-2,wings,Brasil,1986,4-1-4-1,balanced,True,11714,90.24799999999179,1,1,CONSISTENT,2,11,3,1.3331704949131873,191,161,6,3,0,0,1,19,8,8,4,14,3,8,4,1,1,2,0,0,0,0,0,0,0,0,0,0.435807333333335,0.3,0.6,0,2,0,0,0,53.44443971751165,0.13333333333333333,1,0,0,0,1
70,1424330,França,1986,4-3-1-2,wings,França,2010,3-4-3,press,True,11857,90.2239999999918,1,0,CONSISTENT,1,12,6,2.068828811765099,189,158,5,9,3,0,5,26,14,13,4,16,3,24,23,0,5,1,0,0,0,0,0,0,0,0,0,0.38337599999999805,0.3,0.6666666666666666,0,2,0,0,0,53.44687361721928,0.16666666666666666,1,0,0,0,0
71,1432249,Espanha,1966,5-4-1,counter,Holanda,1978,4-2-4,tiki,True,11888,90.2319999999918,1,1,CONSISTENT,2,15,5,1.9502182788753497,182,155,7,9,2,0,13,32,7,12,8,16,6,10,9,1,3,1,0,0,0,0,0,0,0,0,0,0.43997666666666635,0.3,0.6666666666666666,0,5,0,0,0,57.38586390810947,0.13333333333333333,2,0,0,0,0
72,1440168,França,1986,4-5-1,counter,Escócia,1986,3-1-4-2,direct,True,12039,90.15199999999184,1,2,CONSISTENT,3,24,8,4.60587936647334,171,147,12,11,3,0,15,52,5,23,14,22,6,17,13,0,5,4,1,0,0,0,0,0,0,0,0,0.3751946666666606,0.3,0.6333333333333333,0,5,0,0,0,53.459366116687306,0.13333333333333333,1,1,0,0,1
73,1448087,Paraguai,1950,4-2-4,counter,Colômbia,2014,4-4-2,press,True,11870,90.2399999999918,0,1,CONSISTENT,1,27,9,2.683063296153389,200,167,10,6,1,0,7,22,13,7,2,18,7,20,19,0,8,4,0,0,0,0,0,0,0,0,0,0.39918800000000065,0.3,0.6,0,2,0,0,0,60.03875032601061,0.13333333333333333,1,0,0,0,0
74,1456006,Bélgica,2002,4-2-2-2,direct,Argentina,1978,3-5-2,counter,True,11850,90.00799999999192,0,1,CONSISTENT,1,26,5,1.6799600821028617,194,157,4,12,0,0,26,62,9,29,17,10,5,27,20,0,4,2,0,0,0,0,0,0,0,0,0,0.45102933333333606,0.3133333333333333,0.6666666666666666,0,9,0,0,0,53.43637557850892,0.19999999999999998,1,0,0,0,0
75,1463925,México,2022,4-5-1,balanced,Coreia do Sul,1954,3-5-2,press,True,12033,90.27999999999177,1,2,CONSISTENT,3,20,6,3.0531764641765884,196,162,13,9,1,0,21,42,10,13,2,29,11,25,17,0,3,6,0,0,0,0,0,0,0,0,0,0.36512533333333347,0.3,0.6,0,3,0,0,0,53.448937528086944,0.13333333333333333,1,0,0,0,2
76,1471844,Bélgica,2002,5-4-1,wings,Holanda,2006,4-3-3,balanced,True,11952,90.00799999999192,0,3,CONSISTENT,3,17,5,3.5321103872861377,186,144,8,12,5,0,7,27,8,9,6,19,5,15,8,0,2,2,1,0,0,0,0,0,0,0,0,0.39242266666666725,0.3,0.6,0,5,0,0,0,53.42286093743007,0.13333333333333333,2,1,0,0,0
77,1479763,Itália,1986,3-5-2,press,Dinamarca,2018,3-4-2-1,direct,True,11881,90.31999999999175,0,2,CONSISTENT,2,22,4,3.31015117729224,195,150,5,9,2,0,6,21,11,8,4,15,6,26,15,0,2,3,1,0,0,0,0,0,0,0,0,0.3838086666666661,0.3,0.6666666666666666,0,3,0,0,0,53.40873624030828,0.13333333333333333,0,1,0,0,1
78,1487682,Bélgica,1998,3-5-2,counter,Camarões,2002,4-1-4-1,wings,True,12096,90.00799999999192,3,2,CONSISTENT,5,14,5,2.752559361666254,185,160,9,14,2,0,8,39,3,17,11,14,4,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0.36398466666666984,0.3,0.6,0,10,0,0,0,53.47423260383836,0.13333333333333333,1,0,0,0,4
79,1495601,México,2010,5-2-3,wings,EUA,1950,4-4-2,balanced,True,12012,90.00799999999192,1,0,CONSISTENT,1,22,3,3.406896953662492,179,156,9,11,3,1,15,34,5,10,7,27,11,19,16,1,2,1,0,0,0,0,0,0,0,0,0,0.3664233333333307,0.3,0.6666666666666666,0,5,0,0,0,53.40111468214263,0.13333333333333333,1,0,0,0,0
80,1503520,Bélgica,1994,3-1-4-2,balanced,Peru,2022,4-2-3-1,press,True,11856,90.19999999999182,1,1,CONSISTENT,2,10,2,1.2509016866781675,200,168,3,15,1,0,10,34,6,11,6,7,2,14,10,0,0,1,0,0,0,0,0,0,0,0,0,0.3595399999999994,0.3133333333333333,0.6666666666666666,0,5,0,0,0,53.40581964208776,0.19999999999999998,2,0,0,0,0
81,1511439,Nigéria,2002,4-3-1-2,counter,Bélgica,2022,5-2-3,park,True,11833,90.10399999999187,0,1,CONSISTENT,1,19,2,2.198348946320232,204,169,8,8,2,0,11,31,16,11,3,18,10,22,16,1,1,2,0,0,0,0,0,0,0,0,0,0.3875453333333344,0.3,0.6,0,3,0,0,0,53.402009138568594,0.13333333333333333,0,0,0,0,1
82,1519358,França,2002,4-3-1-2,park,Brasil,2022,4-3-2-1,counter,True,12184,90.08799999999188,0,3,CONSISTENT,3,18,5,1.8102854320235209,200,175,7,20,1,0,17,63,11,28,21,12,2,8,5,0,2,1,0,0,0,0,0,0,0,0,0,0.4665004671388526,0.3,0.6666666666666666,0,13,0,0,0,53.45052431303006,0.13333333333333333,1,0,0,0,2
83,1527277,Suécia,1958,4-2-3-1,direct,Itália,1966,4-2-3-1,counter,True,12144,90.21599999999181,3,2,CONSISTENT,5,31,7,3.433095697047073,168,148,17,7,1,0,9,23,4,8,4,34,19,19,12,0,2,11,0,0,0,0,0,0,0,0,0,0.4266033333333332,0.3,0.6333333333333333,0,3,0,0,0,57.210927846611234,0.13333333333333333,5,0,0,0,0
84,1535196,França,1998,5-2-3,balanced,Portugal,1966,4-4-2,press,True,11698,90.09599999999188,3,1,CONSISTENT,4,17,6,2.422662274758422,204,179,2,2,1,0,8,19,9,11,6,13,5,13,10,0,2,2,0,0,0,0,0,0,0,0,0,0.41812188593164745,0.3,0.3333333333333333,0,1,0,0,0,53.459019073312476,0.13333333333333333,4,0,0,0,0
85,1543115,Suécia,1958,5-4-1,wings,Espanha,1998,4-3-1-2,counter,True,11903,90.00799999999192,2,1,CONSISTENT,3,19,4,2.175965072829401,182,152,8,5,2,0,16,33,12,12,9,18,4,18,15,0,1,3,0,0,0,0,0,0,0,0,0,0.3919900000000007,0.3,0.5333333333333333,0,4,0,0,0,53.43788620801624,0.13333333333333333,1,0,0,0,2
86,1551034,França,2006,4-3-2-1,direct,Bélgica,2002,4-3-1-2,wings,True,12177,90.09599999999188,1,1,CONSISTENT,2,12,6,2.1962765016461754,193,171,6,26,3,0,28,70,7,26,12,17,3,8,6,0,4,3,1,0,0,0,0,0,0,0,0,0.4022166666666685,0.3,0.6666666666666666,0,13,0,0,0,53.40421151820662,0.13333333333333333,0,1,0,0,1
87,1558953,Suécia,1970,4-4-2,tiki,Dinamarca,2018,4-3-3,park,True,11711,90.16799999999184,0,1,CONSISTENT,1,11,4,1.4909935885622576,200,169,6,5,0,0,21,39,8,18,10,15,7,17,14,0,3,2,0,0,0,0,0,0,0,0,0,0.3661480000000032,0.3,0.39999999999999997,0,5,0,0,0,53.460038256257725,0.13333333333333333,1,0,0,0,0
88,1566872,França,2006,3-4-3,wings,Itália,1990,5-3-2,balanced,True,12109,90.36799999999172,3,2,CONSISTENT,5,27,8,3.830532892998699,184,162,13,7,2,0,8,28,5,10,7,23,10,15,12,0,3,3,0,0,0,0,0,0,0,0,0,0.45216999999999785,0.3,0.6666666666666666,0,4,0,0,0,53.42685430625062,0.13333333333333333,2,0,0,0,3
89,1574791,Brasil,1962,5-4-1,park,Tchecoslováquia,1954,4-2-2-2,press,True,11925,90.12799999999186,0,1,CONSISTENT,1,23,2,2.7354721156942534,179,150,11,11,4,0,13,52,4,30,20,18,8,11,9,0,1,6,0,0,0,0,0,0,0,0,0,0.4341959889423717,0.3,0.6666666666666666,0,6,0,0,7,54.95176779569434,0.13333333333333333,0,0,0,0,1
90,1582710,Holanda,2022,4-3-3,wings,México,1994,4-1-2-1-2,balanced,True,12025,90.3999999999917,1,0,CONSISTENT,1,19,5,2.4974289288715545,189,157,14,10,0,0,11,33,12,16,10,30,11,18,14,0,4,5,0,0,0,0,0,0,0,0,0,0.41718492680939356,0.3133333333333333,0.6666666666666666,0,3,0,0,0,53.966068077521705,0.19999999999999998,1,0,0,0,0
91,1590629,Brasil,1962,4-2-2-2,counter,Espanha,2010,3-4-2-1,balanced,True,11843,90.2319999999918,0,2,CONSISTENT,2,22,8,2.1023201584790394,193,164,6,9,0,0,9,37,10,15,11,13,3,19,16,0,6,4,0,0,0,0,0,0,0,0,0,0.433801333333336,0.3,0.6333333333333333,0,4,0,0,0,53.44620618097322,0.13333333333333333,2,0,0,0,0
92,1598548,Holanda,2026,3-1-4-2,direct,Áustria,1990,4-5-1,wings,True,11874,90.01599999999192,0,1,CONSISTENT,1,16,4,1.9120535503645644,190,170,10,8,2,0,13,36,3,15,7,23,7,18,14,0,3,1,0,0,0,0,0,0,0,0,0,0.3809373333333332,0.3,0.6666666666666666,0,6,0,0,0,53.44025037371846,0.13333333333333333,1,0,0,0,0
93,1606467,Brasil,1962,4-2-2-2,balanced,Hungria,1962,4-2-4,balanced,True,12050,90.14399999999185,1,1,CONSISTENT,2,19,6,1.796360457821223,175,137,13,8,1,0,13,24,12,9,2,28,9,20,10,0,4,6,0,0,0,0,0,0,0,0,0,0.4245973333333337,0.3,0.6666666666666666,0,3,0,0,0,53.447270483293124,0.13333333333333333,0,0,0,0,2
94,1614386,Nigéria,1994,4-2-3-1,balanced,Rússia,2018,4-2-4,press,True,12244,90.18399999999183,2,0,CONSISTENT,2,18,8,2.952712854303097,180,159,9,21,5,0,15,49,3,25,8,24,12,25,22,0,6,4,1,0,0,0,0,0,0,0,0,0.3743293333333329,0.3,0.6666666666666666,0,15,0,0,0,53.43909135218887,0.13333333333333333,1,0,0,0,1
95,1622305,Brasil,1970,4-1-4-1,press,Tunísia,1978,4-5-1,counter,True,12016,90.47199999999167,2,2,CONSISTENT,4,18,6,3.111743350671084,184,144,18,3,1,0,7,20,12,5,4,28,7,17,15,2,2,2,0,0,0,0,0,0,0,0,0,0.4564966666666699,0.3,0.6666666666666666,0,1,0,0,0,53.44801642282214,0.13333333333333333,2,0,0,0,2
96,1630224,Nigéria,1994,5-4-1,park,Brasil,2002,3-4-2-1,counter,True,11767,90.19999999999182,0,1,CONSISTENT,1,26,6,2.270978554690317,196,176,3,6,0,0,18,54,4,34,21,6,2,28,23,0,5,0,0,0,0,0,0,0,0,0,0,0.4523873655986252,0.3133333333333333,0.5666666666666667,0,6,0,0,0,53.438440148347254,0.19999999999999998,1,0,0,0,0
97,1638143,Suíça,2014,4-1-4-1,direct,Gana,2010,5-3-2,park,True,11818,90.21599999999181,3,2,CONSISTENT,5,15,9,2.4578152156688624,210,180,9,3,0,0,9,16,9,5,4,20,6,11,10,0,4,0,0,0,0,0,0,0,0,0,0,0.36728866666666715,0.3,0.6,0,2,0,0,0,53.48420032134169,0.13333333333333333,2,0,0,0,3
98,1646062,Inglaterra,2022,5-3-2,park,Colômbia,1990,4-1-4-1,wings,True,12024,90.0559999999919,2,2,CONSISTENT,4,19,5,1.5559048592436604,189,153,2,16,2,0,14,53,11,30,19,8,3,19,15,0,1,0,0,0,0,0,0,0,0,0,0,0.3895513333333359,0.3,0.6666666666666666,0,14,0,0,0,53.437160090064886,0.13333333333333333,4,0,0,0,0
99,1653981,Espanha,2006,4-2-2-2,wings,Uruguai,2002,5-3-2,wings,True,11918,90.15999999999184,3,0,CONSISTENT,3,18,6,3.2538728603460716,196,160,6,7,1,0,10,24,13,9,5,17,3,25,18,2,3,1,0,0,0,0,0,0,0,0,0,0.3862473333333346,0.3,0.6,0,4,0,0,0,53.42841837926975,0.13333333333333333,1,0,0,0,2
100,1661900,Tchecoslováquia,1982,4-2-2-2,wings,México,2006,4-2-4,wings,True,12068,90.20799999999181,1,2,CONSISTENT,3,21,10,2.4438198616187004,183,159,11,11,1,0,6,28,10,12,4,29,11,28,24,0,7,4,0,0,0,0,0,0,0,0,0,0.37692533333333345,0.3,0.6666666666666666,0,6,0,0,0,53.47469312311687,0.13333333333333333,2,0,0,0,1
101,1669819,Senegal,2026,4-1-4-1,direct,França,1966,5-3-2,wings,True,11565,90.11999999999186,0,2,CONSISTENT,2,4,3,0.31473724273107184,206,183,1,3,0,0,4,12,3,8,4,5,0,6,6,0,1,1,0,0,0,0,0,0,0,0,0,0.35564600000000257,0.3,0.3333333333333333,0,2,0,0,0,53.45626510171663,0.13333333333333333,1,0,0,0,1
102,1677738,Inglaterra,2018,4-4-2,direct,Argentina,1982,5-3-2,tiki,True,11982,90.2399999999918,0,0,CONSISTENT,0,18,3,2.0676991398632962,196,168,8,12,4,1,10,44,9,27,17,16,4,14,10,1,3,1,0,0,0,0,0,0,0,0,0,0.42942495250603135,0.3,0.39999999999999997,0,9,0,0,7,41.526501454897286,0.13333333333333333,0,0,0,0,0
103,1685657,Espanha,1994,3-4-2-1,balanced,Escócia,1978,4-2-3-1,counter,True,11885,90.2319999999918,0,3,CONSISTENT,3,16,5,2.4876701732311655,206,171,8,10,1,0,8,33,11,17,9,17,6,20,15,1,2,2,0,0,0,0,0,0,0,0,0,0.3941236601896224,0.3,0.6,0,7,0,0,0,53.431768346463045,0.13333333333333333,2,0,0,0,1
104,1693576,Alemanha,1990,4-3-3,wings,Iugoslávia,1974,4-2-3-1,wings,True,12129,90.18399999999183,4,0,CONSISTENT,4,21,7,3.8464644697324117,185,153,10,10,4,1,18,40,12,14,7,28,12,28,18,2,3,3,0,0,0,0,0,0,0,0,0,0.44182533333333857,0.3,0.6666666666666666,0,5,0,0,7,53.44921761538532,0.13333333333333333,4,0,0,0,0
105,1701495,Suíça,1962,4-4-2,tiki,Argentina,2026,4-3-2-1,park,True,11807,90.20799999999181,0,1,CONSISTENT,1,23,4,2.3156387476578484,210,183,8,5,0,0,8,25,5,13,8,14,8,16,12,1,3,3,0,0,0,0,0,0,0,0,0,0.4828083887964777,0.3,0.6,0,1,0,0,0,53.40055387706989,0.13333333333333333,1,0,0,0,0
106,1709414,Áustria,1978,5-3-2,tiki,França,1966,3-4-3,press,True,11911,90.12799999999186,0,3,CONSISTENT,3,20,7,1.932045191920973,185,154,6,6,0,0,2,18,6,9,4,16,5,13,9,0,4,1,0,0,0,0,0,0,0,0,0,0.40563866666666804,0.3,0.7,0,3,0,0,0,55.895212825185894,0.13333333333333333,3,0,0,0,0
107,1717333,Marrocos,1994,4-1-2-1-2,press,Holanda,2010,4-1-2-1-2,press,True,11844,90.06399999999189,1,1,CONSISTENT,2,18,4,1.7367192547217871,207,184,2,13,5,0,17,42,9,13,6,4,1,15,12,0,2,1,0,0,0,0,0,0,0,0,0,0.39270034684405625,0.3,0.6666666666666666,0,7,0,0,0,53.44705718069375,0.13333333333333333,2,0,0,0,0
108,1725252,Argentina,1974,4-1-2-1-2,counter,Suécia,2018,4-2-3-1,direct,True,11934,90.00799999999192,1,0,CONSISTENT,1,16,4,2.1840739231652853,187,164,6,13,2,0,28,73,9,39,19,17,6,22,16,0,3,4,0,0,0,0,0,0,0,0,0,0.3655580000000053,0.3,0.6,0,9,0,0,0,53.40229643060849,0.13333333333333333,1,0,0,0,0
109,1733171,Japão,2002,4-2-3-1,direct,Chile,2014,4-2-2-2,press,True,11962,90.00799999999192,2,2,CONSISTENT,4,23,4,3.437401844261734,182,157,9,9,0,0,16,41,8,20,9,23,10,29,23,0,0,2,0,0,0,0,0,0,0,0,0,0.3987413333333331,0.3,0.36666666666666664,0,9,0,0,0,53.47564516342358,0.13333333333333333,2,0,0,0,2
110,1741090,Áustria,1990,4-1-4-1,press,Alemanha,1994,4-2-2-2,balanced,True,12150,90.14399999999185,1,2,CONSISTENT,3,28,8,3.822168992485323,176,141,18,11,2,0,18,44,8,17,11,29,12,28,20,1,5,8,0,0,0,0,0,0,0,0,0,0.4356500000000021,0.3,0.6666666666666666,0,4,0,0,0,53.44399075339012,0.13333333333333333,3,0,0,0,0
111,1749009,Marrocos,1994,4-2-4,counter,Polônia,1978,4-2-4,park,True,11901,90.33599999999174,1,1,CONSISTENT,2,24,5,3.9139917761387535,203,170,8,7,1,0,4,24,12,12,7,19,10,18,13,1,3,2,0,0,0,0,0,0,0,0,0,0.39285533333333433,0.3133333333333333,0.6666666666666666,0,1,0,0,0,53.44649304347976,0.19999999999999998,0,0,0,0,2
112,1756928,Alemanha,1982,3-5-2,wings,Austrália,2014,3-4-2-1,balanced,True,11921,90.0559999999919,5,0,CONSISTENT,5,19,7,3.0402337819967147,192,156,6,9,0,0,11,32,10,13,5,15,5,9,7,0,2,1,1,0,0,0,0,0,0,0,0,0.38379232110349565,0.3,0.6666666666666666,0,6,0,0,0,53.40541948846806,0.13333333333333333,3,0,0,0,2
113,1764847,Tunísia,1978,3-4-3,counter,Rússia,2002,3-4-3,tiki,True,11476,90.21599999999181,0,1,CONSISTENT,1,6,1,0.6517169854793319,207,176,2,1,0,0,1,6,4,4,4,10,2,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0.35564600000000035,0.3,0.3333333333333333,0,1,0,0,0,53.46261705295599,0.13333333333333333,1,0,0,0,0
114,1772766,Inglaterra,1982,3-5-2,press,Hungria,1958,3-4-2-1,balanced,True,11687,90.16799999999184,0,0,CONSISTENT,0,10,4,1.3724291667611932,193,164,4,7,0,0,8,22,9,9,5,10,5,7,7,0,4,1,0,0,0,0,0,0,0,0,0,0.3566686666666652,0.3133333333333333,0.6666666666666666,0,4,0,0,0,34.57026871240001,0.19999999999999998,0,0,0,0,0
115,1780685,Coreia do Sul,1994,4-4-2,wings,Argentina,1986,4-4-2,counter,True,12080,90.00799999999192,1,3,CONSISTENT,4,23,7,3.176397166850305,189,166,8,11,3,0,18,36,8,13,2,18,5,25,19,0,3,2,0,0,0,0,0,0,0,0,0,0.4304526646910405,0.3133333333333333,0.6666666666666666,0,8,0,0,0,53.436535588305155,0.19999999999999998,3,0,0,0,1
116,1788604,Croácia,2002,5-2-3,direct,Coreia do Sul,1986,4-3-3,direct,True,11897,90.35999999999173,0,0,CONSISTENT,0,21,3,2.323203733856596,169,142,11,6,0,0,9,23,13,12,4,25,8,19,16,0,3,3,0,0,0,0,0,0,0,0,0,0.36024800000000196,0.3,0.6666666666666666,0,5,0,0,0,44.934832171408054,0.16666666666666666,0,0,0,0,0
117,1796523,Coreia do Sul,1990,3-4-3,balanced,México,1986,4-5-1,press,True,11560,90.12799999999186,0,1,CONSISTENT,1,8,3,1.1347536020058526,204,180,3,2,0,0,5,7,6,1,0,11,4,13,12,0,2,1,0,0,0,0,0,0,0,0,0,0.37015999999999577,0.3,0.3333333333333333,0,2,0,0,0,53.44298619997054,0.13333333333333333,0,0,0,0,1
118,1804442,Inglaterra,1966,4-4-2,tiki,Croácia,2022,4-5-1,press,True,11914,90.35999999999173,3,2,CONSISTENT,5,16,9,2.5047522577039683,188,169,8,7,2,0,8,24,4,9,3,17,4,7,6,0,4,3,1,0,0,0,0,0,0,0,0,0.4179893333333366,0.3,0.6,0,4,0,0,0,62.791854347455406,0.13333333333333333,3,0,1,0,1
119,1812361,Tunísia,1978,4-5-1,balanced,Irã,2006,4-2-4,counter,True,11757,90.32799999999175,0,1,CONSISTENT,1,13,4,1.5418101226158638,193,164,6,4,1,0,6,20,11,8,2,17,5,22,15,0,3,2,0,0,0,0,0,0,0,0,0,0.3536399999999998,0.3,0.3333333333333333,0,4,0,0,0,53.41387492205001,0.13333333333333333,1,0,0,0,0
120,1820280,Alemanha,1958,4-3-1-2,park,Arábia Saudita,1998,5-2-3,direct,True,11785,90.19999999999182,0,2,CONSISTENT,2,16,4,2.3898816576630533,192,169,5,4,0,0,3,8,2,3,1,22,8,22,13,0,2,2,0,0,0,0,0,0,0,0,0,0.36024799999999735,0.3,0.36666666666666664,0,2,0,0,0,53.44053610111542,0.13333333333333333,1,0,0,0,1
121,1828199,Tunísia,1998,4-2-4,press,Espanha,2014,3-4-2-1,tiki,True,11713,90.00799999999192,1,2,CONSISTENT,3,11,3,2.150476504176138,192,162,9,1,0,0,11,13,9,1,1,21,3,14,8,2,0,0,0,0,0,0,0,0,0,0,0,0.3655580000000038,0.3,0.3333333333333333,0,1,0,0,0,53.44416164359476,0.13333333333333333,2,0,0,0,1
122,1836118,México,2022,4-4-2,press,Uruguai,2022,4-5-1,press,True,11984,90.27999999999177,1,3,CONSISTENT,4,21,5,2.708055567386542,191,163,11,7,1,0,6,23,7,9,7,21,5,20,17,0,1,2,1,0,0,0,0,0,0,0,0,0.3891186666666673,0.3,0.6333333333333333,0,5,0,0,0,53.471282604214686,0.13333333333333333,2,0,0,0,2
123,1844037,Argentina,2010,3-5-2,wings,Itália,1990,4-2-3-1,wings,True,11975,90.33599999999174,2,1,CONSISTENT,3,18,9,1.3077121748733187,199,167,12,13,4,0,14,43,14,13,9,17,6,16,10,0,6,9,0,0,0,0,0,0,0,0,0,0.4333686666666687,0.3,0.6,0,5,0,0,0,53.43703555374418,0.13333333333333333,1,0,0,0,2
124,1851956,Itália,1998,3-4-3,wings,Inglaterra,1966,3-5-2,park,True,11724,90.03199999999191,2,3,CONSISTENT,5,20,9,3.3485648865774946,206,164,4,2,1,0,5,15,8,7,3,12,5,20,15,0,4,2,0,0,0,0,0,0,0,0,0,0.44312333333333725,0.3,0.6666666666666666,0,0,0,0,0,53.43684733337129,0.13333333333333333,3,0,0,0,2
125,1859875,Argentina,2014,5-2-3,park,Argentina,2018,3-4-2-1,balanced,True,12007,90.14399999999185,2,1,CONSISTENT,3,18,8,2.089973103825151,192,172,5,14,5,1,14,44,5,21,13,12,4,16,16,0,5,1,0,0,0,0,0,0,0,0,0,0.4251098613499368,0.3133333333333333,0.6666666666666666,0,8,0,0,0,53.409960520282134,0.19999999999999998,2,0,0,0,1
126,1867794,Marrocos,1970,3-5-2,counter,Escócia,1982,3-4-2-1,balanced,True,12011,90.13599999999185,3,1,CONSISTENT,4,25,7,4.424183916613204,191,164,12,6,1,0,9,22,9,7,6,21,6,9,7,0,3,3,0,0,0,0,0,0,0,0,0,0.3685866666666653,0.3,0.6333333333333333,0,3,0,0,0,53.45300847007579,0.13333333333333333,2,0,0,0,2
127,1875713,Tunísia,2018,4-3-2-1,direct,Gana,2022,4-2-3-1,press,True,12016,90.00799999999192,1,2,CONSISTENT,3,22,6,3.521845092673367,168,136,12,8,1,0,16,30,7,5,2,27,14,16,9,1,3,6,1,0,0,0,0,0,0,0,0,0.35478066666666763,0.3,0.6666666666666666,0,4,0,0,0,53.44373566618855,0.13333333333333333,2,0,0,0,1
128,1883632,Alemanha,1970,5-4-1,direct,Paraguai,1986,4-2-4,balanced,True,11676,90.11199999999187,1,4,CONSISTENT,5,16,7,1.5262377915339984,191,165,0,4,0,0,14,38,6,21,14,6,4,16,13,0,2,1,0,0,0,0,0,0,0,0,0,0.4247546666666681,0.3,0.6666666666666666,0,2,0,0,0,53.47083562418761,0.13333333333333333,5,0,0,0,0
129,1891551,Tunísia,2006,4-3-1-2,direct,Bélgica,1990,3-5-2,press,True,11812,90.00799999999192,1,0,CONSISTENT,1,15,4,1.9352229769594689,194,159,3,14,3,0,20,53,7,24,10,7,1,18,11,0,3,2,0,0,0,0,0,0,0,0,0,0.36909570005527603,0.3,0.7,0,9,0,0,0,53.41300230045134,0.13333333333333333,1,0,0,0,0
130,1899470,Hungria,1962,5-3-2,wings,Alemanha,2014,4-1-2-1-2,wings,True,12215,90.2239999999918,1,2,CONSISTENT,3,24,8,3.5212206746402264,172,154,12,16,5,0,20,58,9,24,12,28,8,22,21,0,5,4,2,0,0,0,0,0,0,0,0,0.44599466666666576,0.3,0.6666666666666666,0,21,0,0,0,53.435393468065186,0.13333333333333333,0,1,0,0,2
131,1907389,Coreia do Sul,2002,3-1-4-2,wings,Paraguai,2026,4-2-2-2,park,True,11765,90.15199999999184,1,0,CONSISTENT,1,16,2,2.327151003926122,204,165,5,8,3,0,14,35,17,13,8,11,4,22,16,0,1,4,0,0,0,0,0,0,0,0,0,0.3831618912709047,0.3,0.6666666666666666,0,4,0,0,0,53.4002600782382,0.13333333333333333,0,0,0,0,1
132,1915308,Croácia,2014,3-4-2-1,park,Uruguai,2018,5-2-3,direct,True,11758,90.31999999999175,0,1,CONSISTENT,1,19,3,1.6562577178387348,195,165,7,7,2,0,7,28,11,15,10,16,4,22,14,0,2,4,0,0,0,0,0,0,0,0,0,0.4942719999999997,0.3133333333333333,0.6666666666666666,0,2,0,0,0,53.41799454809208,0.19999999999999998,1,0,0,0,0
133,1923227,Coreia do Sul,2006,5-3-2,direct,Brasil,1978,3-5-2,tiki,True,12021,90.16799999999184,1,2,CONSISTENT,3,20,7,2.8481154213513635,174,146,9,14,1,0,12,33,11,11,4,18,5,15,14,0,4,2,0,0,0,0,0,0,0,0,0,0.3810946666666655,0.3,0.6,0,7,0,0,0,53.43472333170918,0.13333333333333333,2,0,0,0,1
134,1931146,Hungria,1962,3-1-4-2,counter,Bélgica,2026,4-4-2,press,True,11832,90.10399999999187,1,1,CONSISTENT,2,19,7,2.810988546596739,195,153,5,10,1,0,8,25,14,9,4,16,10,18,13,0,5,4,0,0,0,0,0,0,0,0,0,0.39874224704236866,0.3,0.6,0,4,0,0,0,53.48199835045051,0.13333333333333333,2,0,0,0,0
135,1939065,Suíça,2026,4-4-2,park,Suécia,1970,5-3-2,park,True,11981,90.08799999999188,0,0,CONSISTENT,0,17,0,1.5218467180406465,187,159,11,12,4,0,17,42,14,16,6,19,9,17,13,0,0,7,0,0,0,0,0,0,0,0,0,0.39047676205428966,0.3,0.5666666666666667,0,11,0,0,0,40.522040107570945,0.13333333333333333,0,0,0,0,0
